"DateAware","DateSubmitted","DataBreachCause","DateStart","DateEnd","Name","Id","CyberattackType","WashingtoniansAffected","IndustryType","BusinessType","Year","YearText","WashingtoniansAffectedRange","BreachLifecycleRange","DaysToContainBreach","DaysToIdentifyBreach","DaysBreachLifecycle","DiscoveredInProgress","DaysOfExposure","DaysElapsedBetweenEndAndDiscovery","EndedOnDayDiscovered","DaysElapsedBeforeNotification","DaysOfExposureRange","EntityState"
"2022 Dec 28 12:00:00 AM","2023 Jan 24 12:00:00 AM","Unauthorized Access","2021 Nov 01 12:00:00 AM",,"Zacks Investment Research, Inc.  ","14,546",,"18,815","Business","Other","2,023","2023","10,000-49,999","Unknown",,"422",,"false",,,"false","27","Unknown","IL"
"2023 Jan 05 12:00:00 AM","2023 Jan 20 12:00:00 AM","Theft or Mistake","2023 Jan 04 12:00:00 AM","2023 Jan 05 12:00:00 AM","Pacific Lutheran University","14,523",,"708","Education",,"2,023","2023","500-999","1-99","0","1","1","true","1",,"true","15","1-99","WA"
"2022 Oct 28 12:00:00 AM","2023 Jan 18 12:00:00 AM","Cyberattack","2022 Oct 23 12:00:00 AM","2022 Oct 28 12:00:00 AM","Morgan Industrial, Inc. dba Omega Morgan","14,522","Ransomware","933","Business","Construction","2,023","2023","500-999","1-99","0","5","5","true","5",,"true","82","1-99","OR"
"2022 Feb 14 12:00:00 AM","2022 Aug 12 12:00:00 AM","Unauthorized Access","2022 Jan 19 12:00:00 AM","2022 Feb 14 12:00:00 AM","Centralia College","14,521",,"38,418","Education",,"2,023","2023","10,000-49,999","1-99","0","26","26","true","26",,"true","179","1-99",
"2022 Dec 08 12:00:00 AM","2023 Jan 18 12:00:00 AM","Cyberattack","2022 Dec 06 12:00:00 AM","2022 Dec 08 12:00:00 AM","PayPal, Inc.","14,518","Other","890","Finance",,"2,023","2023","500-999","1-99","0","2","2","true","2",,"true","41","1-99","CA"
"2022 Dec 05 12:00:00 AM","2023 Jan 12 12:00:00 AM","Cyberattack","2022 Nov 18 12:00:00 AM","2022 Dec 31 12:00:00 AM","General Mills, Inc. (""General Mills"")","14,516","Other","18,268","Business","Consumable","2,023","2023","10,000-49,999","1-99","26","17","43","true","43",,"false","38","1-99","MN"
"2022 Feb 21 12:00:00 AM","2023 Jan 11 12:00:00 AM","Cyberattack","2022 Feb 20 12:00:00 AM","2022 Feb 21 12:00:00 AM","TruConnect","14,515","Ransomware","16,380","Business","Telecommunications","2,023","2023","10,000-49,999","1-99","0","1","1","true","1",,"true","324","1-99","CA"
"2022 Aug 08 12:00:00 AM","2022 Sep 22 12:00:00 AM","Unauthorized Access","2022 Aug 22 12:00:00 AM",,"Savannah College of Art and Design, Inc.","14,511",,"575","Education",,"2,023","2023","500-999","Unknown",,"-14",,"false",,,"false","45","Unknown","GA"
"2022 Nov 24 12:00:00 AM","2023 Jan 04 12:00:00 AM","Cyberattack",,,"Knox College","14,508","Ransomware","1,003","Education",,"2,023","2023","1,000-9,999","Unknown",,,,"false",,,"false","41","Unknown","IL"
"2023 Jan 05 12:00:00 AM","2023 Jan 19 12:00:00 AM","Unauthorized Access","2022 Nov 25 12:00:00 AM","2023 Jan 05 12:00:00 AM","T-Mobile USA","14,503",,"772,593","Business","Telecommunications","2,023","2023","50,000-999,999","1-99","0","41","41","true","41",,"true","14","1-99","WA"
"2022 Sep 05 12:00:00 AM","2022 Dec 29 12:00:00 AM","Cyberattack","2022 Sep 03 12:00:00 AM","2022 Sep 05 12:00:00 AM","Bay Bridge Administrators, LLC","14,480","Ransomware","6,980","Business","Other","2,023","2023","1,000-9,999","1-99","0","2","2","true","2",,"true","115","1-99","TX"
"2022 Nov 15 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022 Nov 07 12:00:00 AM","2022 Nov 15 12:00:00 AM","CellNetix Pathology and Laboratories","14,479",,"1,936","Health",,"2,023","2023","1,000-9,999","1-99","0","8","8","true","8",,"true","43","1-99","WA"
